source,interaction,target,weight
R-HSA-8877627,abstraction:IsAComponentOf,R-HSA-6806667,-0.3605048870436442
R-HSA-6806664,abstraction:IsAComponentOf,R-HSA-6806667,-0.3605048870436442
R-HSA-975634,abstraction:IsAComponentOf,R-HSA-6806667,-0.3605048870436442
R-HSA-1296041,abstraction:IsAComponentOf,R-HSA-1296059,-0.2115333114921768
R-HSA-190241,abstraction:IsAComponentOf,R-HSA-5654738,0.2256644690162724
R-HSA-5654696,abstraction:IsAComponentOf,R-HSA-5654738,0.2675076681546776
R-HSA-6803529,abstraction:IsAComponentOf,R-HSA-5654738,-0.3543889154372925
R-HSA-5654727,abstraction:IsAComponentOf,R-HSA-5654738,0.19514080054191066
R-HSA-9705683,abstraction:IsAComponentOf,R-HSA-9694516,0.34331186896521415
R-HSA-9772573,abstraction:IsAComponentOf,R-HSA-9694516,0.4301044198192401
R-HSA-9772572,abstraction:IsAComponentOf,R-HSA-9694516,0.3881488492930894
R-HSA-9672393,abstraction:IsAComponentOf,R-HSA-9662001,-0.23004390156070265
R-HSA-9672391,abstraction:IsAComponentOf,R-HSA-9662001,-0.23004390156070265
R-HSA-9672396,abstraction:IsAComponentOf,R-HSA-9662001,-0.23004390156070265
R-HSA-9672387,abstraction:IsAComponentOf,R-HSA-9662001,-0.23004390156070265
R-HSA-9672395,abstraction:IsAComponentOf,R-HSA-9662001,-0.23004390156070265
R-HSA-9672397,abstraction:IsAComponentOf,R-HSA-9662001,-0.23004390156070265
R-HSA-9674519,abstraction:IsAComponentOf,R-HSA-9662001,-0.23004390156070265
R-HSA-8964208,abstraction:IsAComponentOf,R-HSA-8963691,-0.895246657898796
R-HSA-8963684,abstraction:IsAComponentOf,R-HSA-8963691,-0.895246657898796
R-HSA-162599,abstraction:IsAComponentOf,R-HSA-162587,0.7385954665827804
R-HSA-162594,abstraction:IsAComponentOf,R-HSA-162587,0.4645914388944879
R-HSA-1839122,abstraction:IsAComponentOf,R-HSA-1839124,-0.16356754744281482
R-HSA-1839117,abstraction:IsAComponentOf,R-HSA-1839124,-0.16356754744281482
R-HSA-1839120,abstraction:IsAComponentOf,R-HSA-1839124,-0.16356754744281482
R-HSA-8853336,abstraction:IsAComponentOf,R-HSA-1839124,-0.16356754744281482
R-HSA-9840309,abstraction:IsAComponentOf,R-HSA-1660662,-0.18448363494272269
R-HSA-9840310,abstraction:IsAComponentOf,R-HSA-1660662,-0.18448363494272269
R-HSA-9700649,abstraction:IsAComponentOf,R-HSA-9700206,0.1690333588431166
R-HSA-9725370,abstraction:IsAComponentOf,R-HSA-9700206,0.12719568114995597
R-HSA-9700645,abstraction:IsAComponentOf,R-HSA-9700206,-11.853750343903862
R-HSA-5654219,abstraction:IsAComponentOf,R-HSA-5654687,-0.22921350378934877
R-HSA-5654688,abstraction:IsAComponentOf,R-HSA-5654687,-0.22921350378934877
R-HSA-5654693,abstraction:IsAComponentOf,R-HSA-5654687,-0.22921350378934877
R-HSA-5654689,abstraction:IsAComponentOf,R-HSA-5654687,-0.22921350378934877
R-HSA-9662361,abstraction:IsAComponentOf,R-HSA-9659379,0.2189230806141446
R-HSA-9662360,abstraction:IsAComponentOf,R-HSA-9659379,-0.2959937911559995
R-HSA-162909,abstraction:IsAComponentOf,R-HSA-162906,0.3195425451268867
R-HSA-162587,abstraction:IsAComponentOf,R-HSA-162906,0.3954601385344271
R-HSA-111997,abstraction:IsAComponentOf,R-HSA-1489509,0.4202482085372732
R-HSA-379398,abstraction:IsAComponentOf,R-HSA-379401,-0.18448363494272269
R-HSA-379397,abstraction:IsAComponentOf,R-HSA-379401,-0.18448363494272269
R-HSA-5218859,abstraction:IsAComponentOf,R-HSA-5357801,0
R-HSA-109581,abstraction:IsAComponentOf,R-HSA-5357801,0
R-HSA-9673163,abstraction:IsAComponentOf,R-HSA-166187,-0.3363623733747915
R-HSA-167826,abstraction:IsAComponentOf,R-HSA-166187,-0.3363623733747915
R-HSA-113501,abstraction:IsAComponentOf,R-HSA-113510,-0.22318799432892955
R-HSA-113507,abstraction:IsAComponentOf,R-HSA-113510,-0.22318799432892955
R-HSA-111931,abstraction:IsAComponentOf,R-HSA-111933,0.5456783339686457
R-HSA-111957,abstraction:IsAComponentOf,R-HSA-111933,-0.16356754744281482
R-HSA-111932,abstraction:IsAComponentOf,R-HSA-111933,-0.16356754744281482
R-HSA-420092,abstraction:IsAComponentOf,R-HSA-373080,-0.5249842183507375
R-HSA-419812,abstraction:IsAComponentOf,R-HSA-373080,-0.5249842183507375
R-HSA-8941326,abstraction:IsAComponentOf,R-HSA-8878166,0.1574115356434426
R-HSA-8941332,abstraction:IsAComponentOf,R-HSA-8878166,-1.1106891760705841
R-HSA-8941333,abstraction:IsAComponentOf,R-HSA-8878166,-1.1106891760705841
R-HSA-8939902,abstraction:IsAComponentOf,R-HSA-8878166,-1.1106891760705841
R-HSA-5467333,abstraction:IsAComponentOf,R-HSA-4839744,-0.3776511663675738
R-HSA-5467337,abstraction:IsAComponentOf,R-HSA-4839744,-0.3776511663675738
R-HSA-3928664,abstraction:IsAComponentOf,R-HSA-2682334,-0.48605373662820256
R-HSA-3928662,abstraction:IsAComponentOf,R-HSA-2682334,-0.48605373662820256
R-HSA-3928663,abstraction:IsAComponentOf,R-HSA-2682334,-0.48605373662820256
R-HSA-3928665,abstraction:IsAComponentOf,R-HSA-2682334,-0.48605373662820256
R-HSA-1614558,abstraction:IsAComponentOf,R-HSA-1614635,0.16296980872601027
R-HSA-1237112,abstraction:IsAComponentOf,R-HSA-1614635,-0.5524380331608351
R-HSA-1614603,abstraction:IsAComponentOf,R-HSA-1614635,-0.5524380331608351
R-HSA-2426168,abstraction:IsAComponentOf,R-HSA-1655829,-0.46178282398204523
R-HSA-141430,abstraction:IsAComponentOf,R-HSA-141405,-0.19328620665266874
R-HSA-9683673,abstraction:IsAComponentOf,R-HSA-9683701,-0.2805649561185475
R-HSA-9683610,abstraction:IsAComponentOf,R-HSA-9683701,-0.2805649561185475
R-HSA-9683683,abstraction:IsAComponentOf,R-HSA-9683701,-0.2805649561185475
R-HSA-9683612,abstraction:IsAComponentOf,R-HSA-9683701,-0.2805649561185475
R-HSA-9683686,abstraction:IsAComponentOf,R-HSA-9683701,-0.2805649561185475
R-HSA-5637812,abstraction:IsAComponentOf,R-HSA-1643713,0.11809110972939107
R-HSA-5638302,abstraction:IsAComponentOf,R-HSA-1643713,0.11809110972939107
R-HSA-5637815,abstraction:IsAComponentOf,R-HSA-1643713,0.11809110972939107
R-HSA-9693928,abstraction:IsAComponentOf,R-HSA-9645723,0.09027477532148678
R-HSA-9734009,abstraction:IsAComponentOf,R-HSA-9645723,0.10562056038477693
R-HSA-9710421,abstraction:IsAComponentOf,R-HSA-9645723,0.31938393734382403
R-HSA-9027307,abstraction:IsAComponentOf,R-HSA-9018682,-0.2640347290428302
R-HSA-2871796,abstraction:IsAComponentOf,R-HSA-2454202,7.1510864042508935
R-HSA-2871809,abstraction:IsAComponentOf,R-HSA-2454202,7.1510864042508935
R-HSA-2730905,abstraction:IsAComponentOf,R-HSA-2454202,7.1510864042508935
R-HSA-2871837,abstraction:IsAComponentOf,R-HSA-2454202,7.1510864042508935
R-HSA-8856825,abstraction:IsAComponentOf,R-HSA-8856828,-0.8742260736877432
R-HSA-9706377,abstraction:IsAComponentOf,R-HSA-9682385,-1.4658490433991107
R-HSA-9702509,abstraction:IsAComponentOf,R-HSA-9682385,-1.4658490433991107
R-HSA-9703465,abstraction:IsAComponentOf,R-HSA-9682385,-1.4658490433991107
R-HSA-9703648,abstraction:IsAComponentOf,R-HSA-9682385,0.13766396342601592
R-HSA-9702506,abstraction:IsAComponentOf,R-HSA-9682385,0.2162158503239782
R-HSA-380108,abstraction:IsAComponentOf,R-HSA-375276,-0.29569041986998623
R-HSA-388479,abstraction:IsAComponentOf,R-HSA-375276,-0.29569041986998623
R-HSA-389397,abstraction:IsAComponentOf,R-HSA-375276,-0.29569041986998623
R-HSA-380095,abstraction:IsAComponentOf,R-HSA-375276,-0.29569041986998623
R-HSA-444473,abstraction:IsAComponentOf,R-HSA-375276,-0.29569041986998623
R-HSA-444821,abstraction:IsAComponentOf,R-HSA-375276,-0.29569041986998623
R-HSA-418889,abstraction:IsAComponentOf,R-HSA-5357769,-0.4500729807854448
R-HSA-140534,abstraction:IsAComponentOf,R-HSA-5357769,0.19875758299271262
R-HSA-68911,abstraction:IsAComponentOf,R-HSA-453274,-0.6424508225963231
R-HSA-69275,abstraction:IsAComponentOf,R-HSA-453274,0.2505117329240658
R-HSA-9664407,abstraction:IsAComponentOf,R-HSA-9658195,0.4950450639529281
R-HSA-9664420,abstraction:IsAComponentOf,R-HSA-9658195,0.3685731935861046
R-HSA-9664433,abstraction:IsAComponentOf,R-HSA-9658195,0.9060208251265854
R-HSA-9664424,abstraction:IsAComponentOf,R-HSA-9658195,0.3685731935861046
R-HSA-450294,abstraction:IsAComponentOf,R-HSA-975871,1.5779746049908778
R-HSA-937039,abstraction:IsAComponentOf,R-HSA-975871,-0.19109138309329501
R-HSA-445989,abstraction:IsAComponentOf,R-HSA-975871,0.3685731935861046
R-HSA-937042,abstraction:IsAComponentOf,R-HSA-975871,-0.19109138309329501
R-HSA-381183,abstraction:IsAComponentOf,R-HSA-381033,-0.2640347290428302
R-HSA-9764790,abstraction:IsAComponentOf,R-HSA-9764560,-0.21063316107765576
R-HSA-9764725,abstraction:IsAComponentOf,R-HSA-9764560,-0.21063316107765576
R-HSA-9820965,abstraction:IsAComponentOf,R-HSA-9820952,0.1594644944519005
R-HSA-9833110,abstraction:IsAComponentOf,R-HSA-9820952,0.13059462828211216
R-HSA-9820960,abstraction:IsAComponentOf,R-HSA-9820952,-3.4604369040910496
R-HSA-9820962,abstraction:IsAComponentOf,R-HSA-9820952,-3.4604369040910496
R-HSA-4086400,abstraction:IsAComponentOf,R-HSA-3858494,0.2957709479958993
R-HSA-4086398,abstraction:IsAComponentOf,R-HSA-3858494,-0.28846236940781006
R-HSA-3214815,abstraction:IsAComponentOf,R-HSA-3247509,-0.22594770619139526
R-HSA-3214858,abstraction:IsAComponentOf,R-HSA-3247509,-0.22594770619139526
R-HSA-3214842,abstraction:IsAComponentOf,R-HSA-3247509,-0.22594770619139526
R-HSA-3214847,abstraction:IsAComponentOf,R-HSA-3247509,-0.22594770619139526
R-HSA-3214841,abstraction:IsAComponentOf,R-HSA-3247509,-0.22594770619139526
R-HSA-4551638,abstraction:IsAComponentOf,R-HSA-3108232,-0.2098748815984295
R-HSA-3232118,abstraction:IsAComponentOf,R-HSA-3108232,-0.2098748815984295
R-HSA-3108214,abstraction:IsAComponentOf,R-HSA-3108232,-0.2098748815984295
R-HSA-4085377,abstraction:IsAComponentOf,R-HSA-3108232,-0.2098748815984295
R-HSA-3232142,abstraction:IsAComponentOf,R-HSA-3108232,-0.2098748815984295
R-HSA-4090294,abstraction:IsAComponentOf,R-HSA-3108232,-0.2098748815984295
R-HSA-9793242,abstraction:IsAComponentOf,R-HSA-3108232,-0.2098748815984295
R-HSA-4655427,abstraction:IsAComponentOf,R-HSA-3108232,-0.2098748815984295
R-HSA-3899300,abstraction:IsAComponentOf,R-HSA-3108232,-0.2098748815984295
R-HSA-4615885,abstraction:IsAComponentOf,R-HSA-3108232,-0.2098748815984295
R-HSA-4570464,abstraction:IsAComponentOf,R-HSA-3108232,-0.2098748815984295
R-HSA-4755510,abstraction:IsAComponentOf,R-HSA-3108232,-0.2098748815984295
R-HSA-5654741,abstraction:IsAComponentOf,R-HSA-190236,0.25184003997934096
R-HSA-5654736,abstraction:IsAComponentOf,R-HSA-190236,0.26395999217759275
R-HSA-5654738,abstraction:IsAComponentOf,R-HSA-190236,0.25803359969924566
R-HSA-5654743,abstraction:IsAComponentOf,R-HSA-190236,0.2453304428728181
R-HSA-2173795,abstraction:IsAComponentOf,R-HSA-2173793,-0.1977890395226752
R-HSA-2173796,abstraction:IsAComponentOf,R-HSA-2173793,-0.1977890395226752
R-HSA-912446,abstraction:IsAComponentOf,R-HSA-1500620,-0.22318799432892955
R-HSA-1221632,abstraction:IsAComponentOf,R-HSA-1500620,-0.22318799432892955
R-HSA-141444,abstraction:IsAComponentOf,R-HSA-141424,-0.19328620665266874
R-HSA-5673001,abstraction:IsAComponentOf,R-HSA-5684996,1.1422452422715799
R-HSA-112409,abstraction:IsAComponentOf,R-HSA-5684996,0.5065648201964178
R-HSA-5637810,abstraction:IsAComponentOf,R-HSA-5637812,-0.2292135037893487
R-HSA-170670,abstraction:IsAComponentOf,R-HSA-991365,-0.15522680681516518
R-HSA-997272,abstraction:IsAComponentOf,R-HSA-991365,-0.15522680681516518
R-HSA-380994,abstraction:IsAComponentOf,R-HSA-381042,-0.2640347290428302
R-HSA-9844594,abstraction:IsAComponentOf,R-HSA-9843743,-0.1739421124952053
R-HSA-425410,abstraction:IsAComponentOf,R-HSA-425407,0.28983945147421886
R-HSA-549127,abstraction:IsAComponentOf,R-HSA-425407,-0.34642354846915085
R-HSA-189200,abstraction:IsAComponentOf,R-HSA-425407,-0.34642354846915085
R-HSA-429593,abstraction:IsAComponentOf,R-HSA-425407,-0.34642354846915085
R-HSA-9958863,abstraction:IsAComponentOf,R-HSA-425407,0.22901759826291013
R-HSA-9959399,abstraction:IsAComponentOf,R-HSA-425407,0.19764315083352352
R-HSA-425397,abstraction:IsAComponentOf,R-HSA-425407,0.2524607626592907
R-HSA-9955298,abstraction:IsAComponentOf,R-HSA-425407,0.28983945147421886
R-HSA-9958790,abstraction:IsAComponentOf,R-HSA-425407,0.3060102510653136
R-HSA-442660,abstraction:IsAComponentOf,R-HSA-425407,-0.34642354846915085
R-HSA-5674499,abstraction:IsAComponentOf,R-HSA-5675221,-0.2292135037893487
R-HSA-1614517,abstraction:IsAComponentOf,R-HSA-1614558,-0.19328620665266874
R-HSA-2855086,abstraction:IsAComponentOf,R-HSA-166662,-0.1739421124952053
R-HSA-9748787,abstraction:IsAComponentOf,R-HSA-9748784,0
R-HSA-9755088,abstraction:IsAComponentOf,R-HSA-9748784,0
R-HSA-9753281,abstraction:IsAComponentOf,R-HSA-9748784,0
R-HSA-2161522,abstraction:IsAComponentOf,R-HSA-9748784,0
R-HSA-9757110,abstraction:IsAComponentOf,R-HSA-9748784,0
R-HSA-9749641,abstraction:IsAComponentOf,R-HSA-9748784,0
R-HSA-9793528,abstraction:IsAComponentOf,R-HSA-9748784,0
R-HSA-9754706,abstraction:IsAComponentOf,R-HSA-9748784,0
R-HSA-1251985,abstraction:IsAComponentOf,R-HSA-1236394,1.4244980379107126
R-HSA-1253288,abstraction:IsAComponentOf,R-HSA-1236394,1.4244980379107126
R-HSA-1250347,abstraction:IsAComponentOf,R-HSA-1236394,1.4244980379107126
R-HSA-1250342,abstraction:IsAComponentOf,R-HSA-1236394,1.4244980379107126
R-HSA-193648,abstraction:IsAComponentOf,R-HSA-204998,-0.2654800576726609
R-HSA-205025,abstraction:IsAComponentOf,R-HSA-204998,-0.2654800576726609
R-HSA-205043,abstraction:IsAComponentOf,R-HSA-204998,-0.2654800576726609
R-HSA-5654726,abstraction:IsAComponentOf,R-HSA-5654736,0.19851141918131351
R-HSA-190242,abstraction:IsAComponentOf,R-HSA-5654736,0.2538791919915607
R-HSA-5658623,abstraction:IsAComponentOf,R-HSA-5654736,-0.3437879167797859
