pathwayID,entity
R-HSA-9032500,reactome:Protein1844
R-HSA-9032500,reactome:Protein11804
R-HSA-9032500,reactome:SmallMolecule75
R-HSA-9032500,reactome:SmallMolecule37
R-HSA-2995410,reactome:PhysicalEntity1718
R-HSA-2995410,reactome:Protein6531
R-HSA-2995410,reactome:SmallMolecule75
R-HSA-2995410,reactome:SmallMolecule37
R-HSA-2995410,reactome:Protein31016
R-HSA-2995410,reactome:SmallMolecule25
R-HSA-2995410,reactome:PhysicalEntity1719
R-HSA-2995410,reactome:SmallMolecule34
R-HSA-2995410,reactome:Protein710
R-HSA-2995410,reactome:Protein31021
R-HSA-2995410,reactome:Protein31015
R-HSA-2995410,reactome:Protein24801
R-HSA-2995410,reactome:PhysicalEntity1713
R-HSA-2995410,reactome:Protein702
R-HSA-2995410,reactome:SmallMolecule12
R-HSA-2995410,reactome:Protein29776
R-HSA-2995410,reactome:Protein31014
R-HSA-2995410,reactome:SmallMolecule13
R-HSA-2995410,reactome:SmallMolecule54
R-HSA-2995410,reactome:Protein31006
R-HSA-2995410,reactome:SmallMolecule5311
R-HSA-2995410,reactome:SmallMolecule1754
R-HSA-2995410,reactome:Protein24568
R-HSA-2995410,reactome:Protein31007
R-HSA-2995410,reactome:Protein30921
R-HSA-2995410,reactome:Protein8401
R-HSA-2995410,reactome:Protein31008
R-HSA-2995410,reactome:Protein31028
R-HSA-2995410,reactome:Protein3876
R-HSA-2995410,reactome:Protein3851
R-HSA-2995410,reactome:Protein30925
R-HSA-2995410,reactome:Protein3853
R-HSA-2995410,reactome:Protein3854
R-HSA-2995410,reactome:Protein3850
R-HSA-2995410,reactome:Protein3858
R-HSA-2995410,reactome:SmallMolecule102
R-HSA-2995410,reactome:Protein3857
R-HSA-2995410,reactome:Protein3856
R-HSA-2995410,reactome:Protein31029
R-HSA-2995410,reactome:Protein31027
R-HSA-2995410,reactome:Protein3534
R-HSA-392170,reactome:SmallMolecule75
R-HSA-392170,reactome:SmallMolecule37
R-HSA-392170,reactome:Protein11119
R-HSA-392170,reactome:SmallMolecule1098
R-HSA-4641262,reactome:SmallMolecule12
R-HSA-4641262,reactome:SmallMolecule13
R-HSA-4641262,reactome:Protein23688
R-HSA-4641262,reactome:Protein4435
R-HSA-4641262,reactome:Protein7124
R-HSA-4641262,reactome:Protein4728
R-HSA-4641262,reactome:Protein164
R-HSA-4641262,reactome:Protein13557
R-HSA-4641262,reactome:Protein23724
R-HSA-6804114,reactome:Dna1198
R-HSA-6804114,reactome:Protein3886
R-HSA-6804114,reactome:Dna1197
R-HSA-6804114,reactome:Protein22333
R-HSA-6804114,reactome:Dna1196
R-HSA-6804114,reactome:Protein31758
R-HSA-6804114,reactome:Protein30679
R-HSA-6804114,reactome:Protein4389
R-HSA-6804114,reactome:Protein2496
R-HSA-6804114,reactome:Protein21945
R-HSA-6804114,reactome:Protein6692
R-HSA-73884,reactome:PhysicalEntity1753
R-HSA-73884,reactome:PhysicalEntity1754
R-HSA-73884,reactome:PhysicalEntity1737
R-HSA-73884,reactome:Protein31124
R-HSA-73884,reactome:PhysicalEntity1755
R-HSA-73884,reactome:Protein31125
R-HSA-73884,reactome:PhysicalEntity1742
R-HSA-73884,reactome:PhysicalEntity960
R-HSA-73884,reactome:Protein31128
R-HSA-73884,reactome:Protein31126
R-HSA-73884,reactome:PhysicalEntity1745
R-HSA-73884,reactome:Protein31130
R-HSA-73884,reactome:PhysicalEntity957
R-HSA-73884,reactome:PhysicalEntity959
R-HSA-73884,reactome:Protein31131
R-HSA-73884,reactome:PhysicalEntity1741
R-HSA-73884,reactome:PhysicalEntity958
R-HSA-73884,reactome:Protein31121
R-HSA-73884,reactome:Protein6656
R-HSA-73884,reactome:PhysicalEntity1743
R-HSA-73884,reactome:PhysicalEntity1744
R-HSA-73884,reactome:PhysicalEntity961
R-HSA-73884,reactome:PhysicalEntity1751
R-HSA-73884,reactome:Protein31129
R-HSA-73884,reactome:Protein31127
R-HSA-73884,reactome:PhysicalEntity1749
R-HSA-73884,reactome:PhysicalEntity1748
R-HSA-73884,reactome:SmallMolecule5330
R-HSA-73884,reactome:SmallMolecule5327
R-HSA-73884,reactome:SmallMolecule5324
R-HSA-73884,reactome:SmallMolecule5322
R-HSA-73884,reactome:SmallMolecule5329
R-HSA-73884,reactome:SmallMolecule5325
R-HSA-73884,reactome:SmallMolecule5323
R-HSA-73884,reactome:SmallMolecule5326
R-HSA-73884,reactome:SmallMolecule5328
R-HSA-73884,reactome:PhysicalEntity955
R-HSA-73884,reactome:Protein31118
R-HSA-73884,reactome:Protein31117
R-HSA-73884,reactome:PhysicalEntity1730
R-HSA-73884,reactome:PhysicalEntity1731
R-HSA-73884,reactome:PhysicalEntity1734
R-HSA-73884,reactome:PhysicalEntity962
R-HSA-73884,reactome:PhysicalEntity965
R-HSA-73884,reactome:Protein31122
R-HSA-73884,reactome:Protein31123
R-HSA-73884,reactome:PhysicalEntity1729
R-HSA-73884,reactome:SmallMolecule5321
R-HSA-73884,reactome:SmallMolecule5320
R-HSA-73884,reactome:SmallMolecule5319
R-HSA-73884,reactome:SmallMolecule5318
R-HSA-73884,reactome:SmallMolecule5315
R-HSA-73884,reactome:SmallMolecule5317
R-HSA-73884,reactome:SmallMolecule5316
R-HSA-73884,reactome:PhysicalEntity386
R-HSA-73884,reactome:PhysicalEntity1757
R-HSA-73884,reactome:PhysicalEntity1758
R-HSA-73884,reactome:PhysicalEntity1756
R-HSA-73884,reactome:SmallMolecule5335
R-HSA-73884,reactome:Protein31136
R-HSA-73884,reactome:Protein7087
R-HSA-73884,reactome:Protein31135
R-HSA-73884,reactome:SmallMolecule22
R-HSA-73884,reactome:SmallMolecule17
R-HSA-73884,reactome:SmallMolecule1932
R-HSA-73884,reactome:SmallMolecule45
R-HSA-73884,reactome:Protein31132
R-HSA-73884,reactome:Protein8480
R-HSA-73884,reactome:Protein8479
R-HSA-73884,reactome:PhysicalEntity1768
R-HSA-73884,reactome:SmallMolecule94
R-HSA-73884,reactome:SmallMolecule476
R-HSA-73884,reactome:SmallMolecule5336
R-HSA-73884,reactome:Protein31139
R-HSA-73884,reactome:PhysicalEntity1769
R-HSA-73884,reactome:SmallMolecule91
R-HSA-73884,reactome:SmallMolecule5337
R-HSA-73884,reactome:Protein31143
R-HSA-5693579,reactome:Protein31225
R-HSA-5693579,reactome:Protein11733
R-HSA-5693579,reactome:PhysicalEntity966
R-HSA-5693579,reactome:Protein16910
R-HSA-5693579,reactome:Protein16909
R-HSA-5693579,reactome:SmallMolecule4
R-HSA-5693579,reactome:SmallMolecule5
R-HSA-5693579,reactome:Protein30640
R-HSA-5693579,reactome:Protein17062
R-HSA-5693579,reactome:Protein11734
R-HSA-5693579,reactome:Protein17063
R-HSA-5693579,reactome:Protein17055
R-HSA-5693579,reactome:Protein17414
R-HSA-5693579,reactome:Protein17413
R-HSA-5693579,reactome:Protein31224
R-HSA-5693579,reactome:Protein222
R-HSA-5693579,reactome:Protein31088
R-HSA-9845619,reactome:Protein11115
R-HSA-5693554,reactome:SmallMolecule22
R-HSA-5693554,reactome:SmallMolecule4
R-HSA-5693554,reactome:Protein4594
R-HSA-5693554,reactome:SmallMolecule17
R-HSA-5693554,reactome:Protein17054
R-HSA-5693554,reactome:Protein4596
R-HSA-5693554,reactome:PhysicalEntity966
R-HSA-5693554,reactome:Protein16910
R-HSA-5693554,reactome:SmallMolecule5
R-HSA-5693554,reactome:Protein16909
R-HSA-5693554,reactome:PhysicalEntity1817
R-HSA-5693554,reactome:Protein31074
R-HSA-5693554,reactome:PhysicalEntity386
R-HSA-9027604,reactome:SmallMolecule4401
R-HSA-9027604,reactome:SmallMolecule55
R-HSA-9027604,reactome:SmallMolecule102
R-HSA-9027604,reactome:SmallMolecule52
R-HSA-9027604,reactome:SmallMolecule4402
R-HSA-9027604,reactome:PhysicalEntity1617
R-HSA-9027604,reactome:SmallMolecule4387
R-HSA-9027604,reactome:SmallMolecule4388
R-HSA-9027604,reactome:PhysicalEntity1616
R-HSA-9027604,reactome:SmallMolecule4408
R-HSA-9027604,reactome:SmallMolecule4409
R-HSA-9027604,reactome:SmallMolecule4393
R-HSA-9027604,reactome:SmallMolecule4394
R-HSA-9027604,reactome:PhysicalEntity1618
R-HSA-9027604,reactome:SmallMolecule4376
R-HSA-9027604,reactome:SmallMolecule4400
R-HSA-9027604,reactome:SmallMolecule4225
R-HSA-9027604,reactome:SmallMolecule109
R-HSA-9027604,reactome:SmallMolecule4389
R-HSA-9027604,reactome:SmallMolecule3413
R-HSA-9027604,reactome:SmallMolecule4410
R-HSA-9027604,reactome:SmallMolecule4398
R-HSA-9027604,reactome:SmallMolecule4399
R-HSA-9027604,reactome:SmallMolecule4345
R-HSA-9027604,reactome:SmallMolecule25
R-HSA-9027604,reactome:SmallMolecule4411
R-HSA-9027604,reactome:SmallMolecule4412
R-HSA-9027604,reactome:SmallMolecule4413
R-HSA-9027604,reactome:SmallMolecule4205
R-HSA-9027604,reactome:SmallMolecule4207
R-HSA-9027604,reactome:SmallMolecule4390
R-HSA-9027604,reactome:Protein27629
R-HSA-9027604,reactome:SmallMolecule4403
R-HSA-9027604,reactome:SmallMolecule4404
R-HSA-9027604,reactome:SmallMolecule4415
R-HSA-9027604,reactome:SmallMolecule4414
R-HSA-9027604,reactome:SmallMolecule4391
R-HSA-9027604,reactome:SmallMolecule4392
R-HSA-380108,reactome:PhysicalEntity1228
R-HSA-380108,reactome:Protein22803
R-HSA-380108,reactome:Protein22817
R-HSA-380108,reactome:Protein22836
R-HSA-380108,reactome:Protein22789
R-HSA-380108,reactome:Protein22790
R-HSA-380108,reactome:Protein22819
R-HSA-380108,reactome:Protein22815
R-HSA-380108,reactome:Protein22791
R-HSA-380108,reactome:Protein20494
R-HSA-380108,reactome:Protein22824
R-HSA-380108,reactome:Protein22825
R-HSA-380108,reactome:Protein22813
R-HSA-380108,reactome:Protein22814
R-HSA-380108,reactome:Protein22804
R-HSA-380108,reactome:Protein22805
R-HSA-380108,reactome:Protein22785
R-HSA-380108,reactome:Protein22786
R-HSA-380108,reactome:Protein22833
R-HSA-380108,reactome:Protein22834
R-HSA-380108,reactome:Protein22809
R-HSA-380108,reactome:Protein22523
R-HSA-380108,reactome:Protein22835
R-HSA-380108,reactome:Protein22787
R-HSA-380108,reactome:Protein22838
R-HSA-380108,reactome:Protein22837
R-HSA-380108,reactome:Protein22811
R-HSA-380108,reactome:Protein22812
R-HSA-380108,reactome:Protein22796
R-HSA-380108,reactome:Protein22797
R-HSA-380108,reactome:Protein22779
R-HSA-380108,reactome:Protein22780
R-HSA-380108,reactome:Protein22784
R-HSA-380108,reactome:Protein22783
R-HSA-380108,reactome:Protein22792
R-HSA-380108,reactome:Protein22793
R-HSA-380108,reactome:Protein22821
R-HSA-380108,reactome:Protein22820
R-HSA-9954709,reactome:Protein5428
R-HSA-9954709,reactome:Protein5429
R-HSA-9954709,reactome:Protein5427
R-HSA-9954709,reactome:Protein1542
R-HSA-9954709,reactome:PhysicalEntity412
R-HSA-9954709,reactome:PhysicalEntity64
R-HSA-9954709,reactome:Protein5424
R-HSA-9954709,reactome:Protein182
R-HSA-9954709,reactome:Protein1541
R-HSA-9954709,reactome:Protein5430
R-HSA-209560,reactome:Protein24978
R-HSA-209560,reactome:Protein182
R-HSA-209560,reactome:SmallMolecule12
R-HSA-209560,reactome:SmallMolecule13
R-HSA-2168880,reactome:Protein4119
R-HSA-2168880,reactome:Protein4218
R-HSA-2168880,reactome:Protein4118
R-HSA-2168880,reactome:SmallMolecule402
R-HSA-2168880,reactome:Protein4123
R-HSA-2168880,reactome:Protein4120
R-HSA-2168880,reactome:SmallMolecule399
R-HSA-2168880,reactome:Protein4109
R-HSA-1638074,reactome:SmallMolecule166
R-HSA-1638074,reactome:SmallMolecule3311
R-HSA-1638074,reactome:SmallMolecule3308
R-HSA-1638074,reactome:SmallMolecule3312
R-HSA-1638074,reactome:SmallMolecule1627
R-HSA-1638074,reactome:SmallMolecule3310
R-HSA-1638074,reactome:SmallMolecule1625
R-HSA-1638074,reactome:PhysicalEntity1535
R-HSA-1638074,reactome:SmallMolecule3309
R-HSA-1638074,reactome:Protein28768
R-HSA-1638074,reactome:Protein28776
R-HSA-1638074,reactome:SmallMolecule1626
R-HSA-1638074,reactome:PhysicalEntity1534
R-HSA-1638074,reactome:Protein28761
R-HSA-1638074,reactome:SmallMolecule895
R-HSA-1638074,reactome:Protein18464
R-HSA-1638074,reactome:SmallMolecule883
R-HSA-1638074,reactome:Protein18481
R-HSA-1638074,reactome:SmallMolecule904
R-HSA-1638074,reactome:Protein28739
R-HSA-1638074,reactome:SmallMolecule704
R-HSA-1638074,reactome:Protein28752
R-HSA-1638074,reactome:SmallMolecule705
R-HSA-1638074,reactome:Protein28760
R-HSA-1638074,reactome:SmallMolecule1586
R-HSA-1638074,reactome:SmallMolecule712
R-HSA-1638074,reactome:SmallMolecule881
R-HSA-1638074,reactome:SmallMolecule30
R-HSA-1638074,reactome:Protein28217
R-HSA-1638074,reactome:SmallMolecule768
R-HSA-1638074,reactome:Protein18566
R-HSA-1638074,reactome:Protein18489
R-HSA-1638074,reactome:SmallMolecule767
R-HSA-1638074,reactome:Protein28738
R-HSA-1638074,reactome:Protein18473
R-HSA-1638074,reactome:Protein28729
R-HSA-1638074,reactome:Protein28747
R-HSA-1638074,reactome:Protein28737
R-HSA-8852135,reactome:Protein7320
R-HSA-8852135,reactome:Protein7294
R-HSA-8852135,reactome:Protein7304
R-HSA-8852135,reactome:Protein7298
R-HSA-8852135,reactome:Protein7302
R-HSA-8852135,reactome:Protein7293
R-HSA-8852135,reactome:Protein7234
R-HSA-8852135,reactome:Protein7291
R-HSA-8852135,reactome:Protein7314
R-HSA-8852135,reactome:Protein6912
R-HSA-8852135,reactome:Protein7323
R-HSA-8852135,reactome:Protein7347
R-HSA-8852135,reactome:Protein7324
R-HSA-8852135,reactome:Protein1643
R-HSA-8852135,reactome:Protein7297
R-HSA-8852135,reactome:Protein7292
R-HSA-8852135,reactome:Protein7299
R-HSA-8852135,reactome:Protein1540
R-HSA-8852135,reactome:Protein6888
R-HSA-8852135,reactome:Protein7315
R-HSA-8852135,reactome:SmallMolecule26
R-HSA-8852135,reactome:Protein7209
R-HSA-8852135,reactome:Protein183
R-HSA-8852135,reactome:Protein857
R-HSA-8852135,reactome:Protein7207
R-HSA-8852135,reactome:Protein7255
R-HSA-8852135,reactome:Protein4369
R-HSA-8852135,reactome:SmallMolecule4
R-HSA-8852135,reactome:SmallMolecule45
R-HSA-8852135,reactome:SmallMolecule46
R-HSA-8852135,reactome:SmallMolecule12
R-HSA-8852135,reactome:Protein7210
R-HSA-8852135,reactome:Protein182
R-HSA-8852135,reactome:SmallMolecule28
R-HSA-8852135,reactome:Protein7202
R-HSA-8852135,reactome:Protein187
R-HSA-8852135,reactome:Protein186
R-HSA-8852135,reactome:Protein185
R-HSA-8852135,reactome:Protein7203
R-HSA-8852135,reactome:Protein7250
R-HSA-8852135,reactome:Protein7226
R-HSA-8852135,reactome:Protein7205
R-HSA-8852135,reactome:Protein194
R-HSA-8852135,reactome:Protein195
R-HSA-8852135,reactome:Protein190
R-HSA-8852135,reactome:Protein188
R-HSA-8852135,reactome:Protein196
R-HSA-8852135,reactome:Protein191
R-HSA-8852135,reactome:Protein189
R-HSA-8852135,reactome:Protein192
R-HSA-8852135,reactome:Protein193
R-HSA-8852135,reactome:Protein7271
R-HSA-8852135,reactome:Protein7251
R-HSA-8852135,reactome:Protein7206
R-HSA-8852135,reactome:Protein184
R-HSA-8852135,reactome:Protein913
R-HSA-216083,reactome:PhysicalEntity792
R-HSA-216083,reactome:PhysicalEntity790
R-HSA-216083,reactome:Protein10070
R-HSA-216083,reactome:Protein10721
R-HSA-216083,reactome:SmallMolecule241
R-HSA-216083,reactome:PhysicalEntity680
R-HSA-216083,reactome:PhysicalEntity791
R-HSA-216083,reactome:PhysicalEntity686
R-HSA-216083,reactome:Protein10454
R-HSA-216083,reactome:Protein10760
R-HSA-216083,reactome:Protein10689
R-HSA-216083,reactome:PhysicalEntity410
R-HSA-216083,reactome:Protein10048
R-HSA-216083,reactome:PhysicalEntity793
R-HSA-216083,reactome:Protein10773
R-HSA-216083,reactome:Protein10004
R-HSA-216083,reactome:Protein10775
R-HSA-216083,reactome:PhysicalEntity671
R-HSA-216083,reactome:Protein5207
R-HSA-216083,reactome:Protein10197
R-HSA-216083,reactome:Protein10796
R-HSA-216083,reactome:Protein10687
R-HSA-216083,reactome:Protein10747
R-HSA-216083,reactome:Protein9997
R-HSA-216083,reactome:Protein10105
R-HSA-216083,reactome:Protein10777
R-HSA-216083,reactome:Protein10785
R-HSA-216083,reactome:Protein5145
R-HSA-216083,reactome:Protein319
R-HSA-216083,reactome:Protein10734
R-HSA-216083,reactome:Protein10150
R-HSA-216083,reactome:PhysicalEntity672
R-HSA-216083,reactome:PhysicalEntity687
R-HSA-216083,reactome:Protein10774
R-HSA-216083,reactome:Protein5144
R-HSA-216083,reactome:Protein2
R-HSA-216083,reactome:Protein10081
R-HSA-9036866,reactome:Protein22186
R-HSA-9036866,reactome:Protein22185
R-HSA-72737,reactome:PhysicalEntity489
R-HSA-72737,reactome:Protein5270
R-HSA-72737,reactome:SmallMolecule34
R-HSA-72737,reactome:Protein811
R-HSA-72737,reactome:Protein5254
R-HSA-72737,reactome:Protein735
R-HSA-72737,reactome:Protein758
R-HSA-72737,reactome:Protein5269
R-HSA-72737,reactome:SmallMolecule12
R-HSA-72737,reactome:SmallMolecule13
R-HSA-72737,reactome:Protein757
R-HSA-72737,reactome:Protein5268
R-HSA-72737,reactome:PhysicalEntity488
R-HSA-72737,reactome:PhysicalEntity487
R-HSA-72737,reactome:SmallMolecule75
R-HSA-72737,reactome:SmallMolecule37
R-HSA-6803211,reactome:Dna1170
R-HSA-6803211,reactome:Dna1165
R-HSA-6803211,reactome:Protein24905
R-HSA-6803211,reactome:Protein8109
R-HSA-6803211,reactome:Protein31731
R-HSA-6803211,reactome:Dna1171
R-HSA-6803211,reactome:Protein31725
R-HSA-166020,reactome:Protein20501
R-HSA-166020,reactome:Protein25763
R-HSA-166020,reactome:Protein20502
R-HSA-166663,reactome:Protein25798
R-HSA-166663,reactome:PhysicalEntity1367
R-HSA-166663,reactome:Protein25813
R-HSA-166663,reactome:Protein25814
R-HSA-166663,reactome:Protein25811
R-HSA-166663,reactome:PhysicalEntity1369
R-HSA-166663,reactome:SmallMolecule175
R-HSA-166663,reactome:Protein20678
R-HSA-166663,reactome:PhysicalEntity1368
R-HSA-166663,reactome:Protein25807
R-HSA-166663,reactome:Protein25805
R-HSA-166663,reactome:Protein25806
R-HSA-166663,reactome:SmallMolecule15
R-HSA-166663,reactome:SmallMolecule2549
R-HSA-166663,reactome:SmallMolecule2552
R-HSA-166663,reactome:SmallMolecule2546
R-HSA-166663,reactome:PhysicalEntity1366
R-HSA-9687139,reactome:Protein15180
R-HSA-9687139,reactome:Protein4832
R-HSA-9687139,reactome:Protein15176
R-HSA-9687139,reactome:PhysicalEntity952
R-HSA-9687139,reactome:Protein14805
R-HSA-9914274,reactome:SmallMolecule1729
R-HSA-9914274,reactome:SmallMolecule91
R-HSA-5579028,reactome:SmallMolecule109
R-HSA-5579028,reactome:SmallMolecule102
R-HSA-5579028,reactome:SmallMolecule52
R-HSA-5579028,reactome:SmallMolecule1671
R-HSA-5579028,reactome:Protein18196
R-HSA-5579028,reactome:SmallMolecule1672
R-HSA-5579028,reactome:SmallMolecule486
R-HSA-1483196,reactome:SmallMolecule363
R-HSA-1483196,reactome:SmallMolecule3790
R-HSA-1483196,reactome:SmallMolecule713
R-HSA-1483196,reactome:SmallMolecule1035
R-HSA-549127,reactome:SmallMolecule117
R-HSA-549127,reactome:SmallMolecule1561
R-HSA-549127,reactome:SmallMolecule119
R-HSA-549127,reactome:SmallMolecule2742
R-HSA-549127,reactome:Protein28091
R-HSA-549127,reactome:SmallMolecule40
R-HSA-549127,reactome:SmallMolecule43
R-HSA-549127,reactome:SmallMolecule47
R-HSA-549127,reactome:SmallMolecule42
R-HSA-549127,reactome:Protein28102
R-HSA-549127,reactome:SmallMolecule2730
R-HSA-549127,reactome:SmallMolecule2735
R-HSA-549127,reactome:Protein28088
R-HSA-549127,reactome:PhysicalEntity1490
R-HSA-549127,reactome:PhysicalEntity1489
R-HSA-549127,reactome:Protein21680
R-HSA-549127,reactome:Protein1689
R-HSA-549127,reactome:SmallMolecule127
R-HSA-549127,reactome:PhysicalEntity1492
R-HSA-549127,reactome:SmallMolecule102
R-HSA-549127,reactome:PhysicalEntity1493
R-HSA-549127,reactome:Protein28096
R-HSA-549127,reactome:SmallMolecule2712
R-HSA-549127,reactome:SmallMolecule2702
R-HSA-549127,reactome:Protein28087
R-HSA-549127,reactome:PhysicalEntity969
R-HSA-549127,reactome:PhysicalEntity1491
R-HSA-549127,reactome:Protein28095
R-HSA-549127,reactome:SmallMolecule2744
R-HSA-549127,reactome:SmallMolecule2745
R-HSA-549127,reactome:Protein28099
R-HSA-549127,reactome:SmallMolecule2740
R-HSA-549127,reactome:SmallMolecule2741
R-HSA-549127,reactome:Protein28090
R-HSA-549127,reactome:Protein28089
R-HSA-2534343,reactome:Protein28710
R-HSA-2534343,reactome:SmallMolecule458
R-HSA-2534343,reactome:Protein26544
R-HSA-2219530,reactome:SmallMolecule12
R-HSA-2219530,reactome:SmallMolecule246
R-HSA-2219530,reactome:SmallMolecule247
R-HSA-2219530,reactome:SmallMolecule13
R-HSA-2219530,reactome:PhysicalEntity900
R-HSA-2219530,reactome:PhysicalEntity903
R-HSA-5693607,reactome:Protein4369
R-HSA-5693607,reactome:Protein7188
R-HSA-5693607,reactome:Protein6546
R-HSA-5693607,reactome:Protein6650
R-HSA-5693607,reactome:Protein30671
R-HSA-5693607,reactome:Protein7189
R-HSA-5693607,reactome:Protein7191
R-HSA-5693607,reactome:Protein7190
R-HSA-5693607,reactome:Protein30672
R-HSA-5693607,reactome:Protein30674
R-HSA-5693607,reactome:Protein7192
R-HSA-5693607,reactome:SmallMolecule22
R-HSA-5693607,reactome:SmallMolecule1932
R-HSA-5693607,reactome:Protein17054
R-HSA-5693607,reactome:Protein6531
R-HSA-5693607,reactome:SmallMolecule17
R-HSA-5693607,reactome:Protein17414
R-HSA-5693607,reactome:Protein17413
R-HSA-5693607,reactome:SmallMolecule4
R-HSA-5693607,reactome:Protein30640
R-HSA-5693607,reactome:Protein30691
R-HSA-5693607,reactome:SmallMolecule5
R-HSA-5693607,reactome:Protein30668
R-HSA-5693607,reactome:SmallMolecule94
R-HSA-5693607,reactome:SmallMolecule476
R-HSA-5693607,reactome:SmallMolecule477
R-HSA-5693607,reactome:Protein23404
R-HSA-3315487,reactome:Protein6924
R-HSA-3315487,reactome:PhysicalEntity913
R-HSA-6782315,reactome:SmallMolecule40
R-HSA-6782315,reactome:PhysicalEntity130
R-HSA-6782315,reactome:PhysicalEntity131
R-HSA-6782315,reactome:SmallMolecule47
R-HSA-6782315,reactome:PhysicalEntity153
R-HSA-6782315,reactome:SmallMolecule2
R-HSA-6782315,reactome:PhysicalEntity154
R-HSA-6782315,reactome:SmallMolecule3
R-HSA-6782315,reactome:Protein1176
R-HSA-6782315,reactome:PhysicalEntity144
R-HSA-6782315,reactome:PhysicalEntity146
R-HSA-6782315,reactome:Protein1172
R-HSA-6782315,reactome:Protein1171
R-HSA-6782315,reactome:PhysicalEntity171
R-HSA-6782315,reactome:PhysicalEntity172
R-HSA-6782315,reactome:Protein1179
R-HSA-6782315,reactome:PhysicalEntity140
R-HSA-6782315,reactome:SmallMolecule50
R-HSA-6782315,reactome:PhysicalEntity141
R-HSA-6782315,reactome:SmallMolecule53
R-HSA-6782315,reactome:SmallMolecule57
R-HSA-6782315,reactome:PhysicalEntity147
R-HSA-6782315,reactome:SmallMolecule58
R-HSA-6782315,reactome:PhysicalEntity148
R-HSA-6782315,reactome:Protein1173
R-HSA-6782315,reactome:PhysicalEntity194
R-HSA-6782315,reactome:PhysicalEntity195
R-HSA-6782315,reactome:Protein1188
R-HSA-6782315,reactome:SmallMolecule65
R-HSA-6782315,reactome:PhysicalEntity196
R-HSA-6782315,reactome:PhysicalEntity189
R-HSA-6782315,reactome:PhysicalEntity190
R-HSA-6782315,reactome:Protein1184
R-HSA-6782315,reactome:PhysicalEntity193
R-HSA-6782315,reactome:Protein1187
R-HSA-6782315,reactome:SmallMolecule71
R-HSA-6782315,reactome:SmallMolecule72
R-HSA-6782315,reactome:PhysicalEntity197
R-HSA-6782315,reactome:SmallMolecule73
R-HSA-6782315,reactome:PhysicalEntity198
R-HSA-6782315,reactome:PhysicalEntity192
R-HSA-6782315,reactome:SmallMolecule70
R-HSA-6782315,reactome:Protein1186
R-HSA-6782315,reactome:PhysicalEntity191
R-HSA-6782315,reactome:SmallMolecule63
R-HSA-6782315,reactome:SmallMolecule67
R-HSA-6782315,reactome:SmallMolecule64
R-HSA-6782315,reactome:SmallMolecule66
R-HSA-6782315,reactome:PhysicalEntity205
R-HSA-6782315,reactome:PhysicalEntity206
R-HSA-6782315,reactome:Protein1193
R-HSA-6782315,reactome:PhysicalEntity173
R-HSA-6782315,reactome:PhysicalEntity176
R-HSA-6782315,reactome:Protein1180
R-HSA-6782315,reactome:PhysicalEntity124
R-HSA-6782315,reactome:PhysicalEntity127
R-HSA-6782315,reactome:PhysicalEntity209
R-HSA-6782315,reactome:PhysicalEntity210
R-HSA-6782315,reactome:PhysicalEntity207
R-HSA-6782315,reactome:PhysicalEntity208
R-HSA-6782315,reactome:Protein1194
R-HSA-6782315,reactome:PhysicalEntity163
R-HSA-6782315,reactome:PhysicalEntity167
R-HSA-6782315,reactome:Protein1178
R-HSA-6782315,reactome:SmallMolecule25
R-HSA-6782315,reactome:SmallMolecule59
R-HSA-6782315,reactome:SmallMolecule61
R-HSA-6782315,reactome:SmallMolecule60
R-HSA-6782315,reactome:Protein1181
R-HSA-6782315,reactome:PhysicalEntity221
R-HSA-6782315,reactome:PhysicalEntity222
R-HSA-6782315,reactome:Protein1200
R-HSA-6782315,reactome:PhysicalEntity142
R-HSA-6782315,reactome:SmallMolecule56
R-HSA-6782315,reactome:SmallMolecule46
R-HSA-6782315,reactome:PhysicalEntity143
R-HSA-6782315,reactome:PhysicalEntity149
R-HSA-6782315,reactome:PhysicalEntity150
R-HSA-6782315,reactome:PhysicalEntity151
R-HSA-6782315,reactome:PhysicalEntity152
R-HSA-6782315,reactome:PhysicalEntity201
R-HSA-6782315,reactome:SmallMolecule12
R-HSA-6782315,reactome:SmallMolecule75
R-HSA-6782315,reactome:SmallMolecule28
R-HSA-6782315,reactome:PhysicalEntity202
R-HSA-6782315,reactome:Protein1191
R-HSA-6782315,reactome:PhysicalEntity179
R-HSA-6782315,reactome:SmallMolecule62
R-HSA-6782315,reactome:PhysicalEntity184
R-HSA-6782315,reactome:PhysicalEntity211
R-HSA-6782315,reactome:PhysicalEntity212
R-HSA-6782315,reactome:PhysicalEntity213
R-HSA-6782315,reactome:PhysicalEntity216
R-HSA-6782315,reactome:Protein1199
R-HSA-6782315,reactome:PhysicalEntity155
R-HSA-6782315,reactome:PhysicalEntity156
R-HSA-6782315,reactome:PhysicalEntity199
R-HSA-6782315,reactome:PhysicalEntity200
R-HSA-6782315,reactome:Protein1190
R-HSA-6782315,reactome:PhysicalEntity157
R-HSA-6782315,reactome:PhysicalEntity160
R-HSA-6782315,reactome:Protein1177
R-HSA-6782315,reactome:PhysicalEntity219
R-HSA-6782315,reactome:PhysicalEntity220
R-HSA-6782315,reactome:PhysicalEntity145
R-HSA-6782315,reactome:PhysicalEntity132
R-HSA-6782315,reactome:PhysicalEntity136
