"pathwayID","entityID"
"R-HSA-8866427","Q96CW1"
"R-HSA-8866427","P63010"
"R-HSA-8866427",
"R-HSA-8866427","Q8WY64"
"R-HSA-4717374",
"R-HSA-4717374","Q9P2X0"
"R-HSA-4717374","O94777"
"R-HSA-5357956","Q15750"
"R-HSA-5357956","O43318"
"R-HSA-5357956","Q12933"
"R-HSA-5357956","Q15628"
"R-HSA-5357956","Q13546"
"R-HSA-5357956","Q9H0F6"
"R-HSA-5357956","Q9BYM8"
"R-HSA-5357956","Q96EP0"
"R-HSA-5357956",
"R-HSA-5357956","O15111"
"R-HSA-5357956","O14920"
"R-HSA-5357956","Q9Y6K9"
"R-HSA-5357956","Q96CV9"
"R-HSA-5357956","P63244"
"R-HSA-5357956","Q13077"
"R-HSA-72202","O15234"
"R-HSA-72202","P38919"
"R-HSA-72202","Q9Y5S9"
"R-HSA-72202","Q9BZI7"
"R-HSA-72202","Q15287"
"R-HSA-72202","Q8IYB3"
"R-HSA-72202","Q86V81"
"R-HSA-72202","Q9UKK6"
"R-HSA-72202","P52298"
"R-HSA-72202","Q09161"
"R-HSA-72202","Q8N1F7"
"R-HSA-72202","O75694"
"R-HSA-72202","Q92621"
"R-HSA-72202","Q8NFH5"
"R-HSA-72202","P37198"
"R-HSA-72202","Q7Z3B4"
"R-HSA-72202","P12270"
"R-HSA-72202","Q5SRE5"
"R-HSA-72202","P35658"
"R-HSA-72202","Q9BTX1"
"R-HSA-72202","P49790"
"R-HSA-72202","P57740"
"R-HSA-72202","Q9BW27"
"R-HSA-72202","Q8NFH4"
"R-HSA-72202","P55735"
"R-HSA-72202","Q12769"
"R-HSA-72202","Q8NFH3"
"R-HSA-72202","Q8WUM0"
"R-HSA-72202","Q8TEM1"
"R-HSA-72202","P78406"
"R-HSA-72202","Q9NRG9"
"R-HSA-72202","Q99567"
"R-HSA-72202","P49792"
"R-HSA-72202","Q9UKX7"
"R-HSA-72202","O15504"
"R-HSA-72202","Q9BY77"
"R-HSA-72202","Q53GS7"
"R-HSA-72202","Q13243"
"R-HSA-72202","Q9Y3Y2"
"R-HSA-72202","P82979"
