R-HSA-162906	abstraction:IsAChildOf	R-HSA-162587		
R-HSA-1489509	abstraction:IsAChildOf	R-HSA-111997		
R-HSA-379401	abstraction:IsAChildOf	R-HSA-379398		
R-HSA-379401	abstraction:IsAChildOf	R-HSA-379397		
R-HSA-5357801	abstraction:IsAChildOf	R-HSA-5218859		
R-HSA-5357801	abstraction:IsAChildOf	R-HSA-109581		
R-HSA-166187	abstraction:IsAChildOf	R-HSA-9673163		
R-HSA-166187	abstraction:IsAChildOf	R-HSA-167826		
R-HSA-113510	abstraction:IsAChildOf	R-HSA-113501		
R-HSA-113510	abstraction:IsAChildOf	R-HSA-113507		
R-HSA-111933	abstraction:IsAChildOf	R-HSA-111931		
R-HSA-111933	abstraction:IsAChildOf	R-HSA-111957		
R-HSA-111933	abstraction:IsAChildOf	R-HSA-111932		
R-HSA-373080	abstraction:IsAChildOf	R-HSA-420092		
R-HSA-373080	abstraction:IsAChildOf	R-HSA-419812		
R-HSA-8878166	abstraction:IsAChildOf	R-HSA-8941326		
R-HSA-8878166	abstraction:IsAChildOf	R-HSA-8941332		
R-HSA-8878166	abstraction:IsAChildOf	R-HSA-8941333		
R-HSA-8878166	abstraction:IsAChildOf	R-HSA-8939902		
R-HSA-4839744	abstraction:IsAChildOf	R-HSA-5467333		
R-HSA-4839744	abstraction:IsAChildOf	R-HSA-5467337		
R-HSA-2682334	abstraction:IsAChildOf	R-HSA-3928664		
R-HSA-2682334	abstraction:IsAChildOf	R-HSA-3928662		
R-HSA-2682334	abstraction:IsAChildOf	R-HSA-3928663		
R-HSA-2682334	abstraction:IsAChildOf	R-HSA-3928665		
R-HSA-1614635	abstraction:IsAChildOf	R-HSA-1614558		
R-HSA-1614635	abstraction:IsAChildOf	R-HSA-1237112		
R-HSA-1614635	abstraction:IsAChildOf	R-HSA-1614603		
R-HSA-1655829	abstraction:IsAChildOf	R-HSA-2426168		
R-HSA-141405	abstraction:IsAChildOf	R-HSA-141430		
R-HSA-9683701	abstraction:IsAChildOf	R-HSA-9683673		
R-HSA-9683701	abstraction:IsAChildOf	R-HSA-9683610		
R-HSA-9683701	abstraction:IsAChildOf	R-HSA-9683683		
R-HSA-9683701	abstraction:IsAChildOf	R-HSA-9683612		
R-HSA-9683701	abstraction:IsAChildOf	R-HSA-9683686		
R-HSA-1643713	abstraction:IsAChildOf	R-HSA-5637812		
R-HSA-1643713	abstraction:IsAChildOf	R-HSA-5638302		
R-HSA-1643713	abstraction:IsAChildOf	R-HSA-5637815		
R-HSA-9645723	abstraction:IsAChildOf	R-HSA-9693928		
R-HSA-9645723	abstraction:IsAChildOf	R-HSA-9734009		
R-HSA-9645723	abstraction:IsAChildOf	R-HSA-9710421		
R-HSA-9018682	abstraction:IsAChildOf	R-HSA-9027307		
R-HSA-2454202	abstraction:IsAChildOf	R-HSA-2871796		
R-HSA-2454202	abstraction:IsAChildOf	R-HSA-2871809		
R-HSA-2454202	abstraction:IsAChildOf	R-HSA-2730905		
R-HSA-2454202	abstraction:IsAChildOf	R-HSA-2871837		
R-HSA-8856828	abstraction:IsAChildOf	R-HSA-8856825		
R-HSA-9682385	abstraction:IsAChildOf	R-HSA-9706377		
R-HSA-9682385	abstraction:IsAChildOf	R-HSA-9702509		
R-HSA-9682385	abstraction:IsAChildOf	R-HSA-9703465		
R-HSA-9682385	abstraction:IsAChildOf	R-HSA-9703648		
R-HSA-9682385	abstraction:IsAChildOf	R-HSA-9702506		
R-HSA-375276	abstraction:IsAChildOf	R-HSA-380108		
R-HSA-375276	abstraction:IsAChildOf	R-HSA-388479		
R-HSA-375276	abstraction:IsAChildOf	R-HSA-389397		
R-HSA-375276	abstraction:IsAChildOf	R-HSA-380095		
R-HSA-375276	abstraction:IsAChildOf	R-HSA-444473		
R-HSA-375276	abstraction:IsAChildOf	R-HSA-444821		
R-HSA-5357769	abstraction:IsAChildOf	R-HSA-418889		
R-HSA-5357769	abstraction:IsAChildOf	R-HSA-140534		
R-HSA-453274	abstraction:IsAChildOf	R-HSA-68911		
R-HSA-453274	abstraction:IsAChildOf	R-HSA-69275		
R-HSA-9658195	abstraction:IsAChildOf	R-HSA-9664407		
R-HSA-9658195	abstraction:IsAChildOf	R-HSA-9664420		
R-HSA-9658195	abstraction:IsAChildOf	R-HSA-9664433		
R-HSA-9658195	abstraction:IsAChildOf	R-HSA-9664424		
R-HSA-975871	abstraction:IsAChildOf	R-HSA-450294		
R-HSA-975871	abstraction:IsAChildOf	R-HSA-937039		
R-HSA-975871	abstraction:IsAChildOf	R-HSA-445989		
R-HSA-975871	abstraction:IsAChildOf	R-HSA-937042		
R-HSA-381033	abstraction:IsAChildOf	R-HSA-381183		
R-HSA-9764560	abstraction:IsAChildOf	R-HSA-9764790		
R-HSA-9764560	abstraction:IsAChildOf	R-HSA-9764725		
R-HSA-9820952	abstraction:IsAChildOf	R-HSA-9820965		
R-HSA-9820952	abstraction:IsAChildOf	R-HSA-9833110		
R-HSA-9820952	abstraction:IsAChildOf	R-HSA-9820960		
R-HSA-9820952	abstraction:IsAChildOf	R-HSA-9820962		
R-HSA-3858494	abstraction:IsAChildOf	R-HSA-4086400		
R-HSA-3858494	abstraction:IsAChildOf	R-HSA-4086398		
R-HSA-3247509	abstraction:IsAChildOf	R-HSA-3214815		
R-HSA-3247509	abstraction:IsAChildOf	R-HSA-3214858		
R-HSA-3247509	abstraction:IsAChildOf	R-HSA-3214842		
R-HSA-3247509	abstraction:IsAChildOf	R-HSA-3214847		
R-HSA-3247509	abstraction:IsAChildOf	R-HSA-3214841		
R-HSA-3108232	abstraction:IsAChildOf	R-HSA-4551638		
R-HSA-3108232	abstraction:IsAChildOf	R-HSA-3232118		
R-HSA-3108232	abstraction:IsAChildOf	R-HSA-3108214		
R-HSA-3108232	abstraction:IsAChildOf	R-HSA-4085377		
R-HSA-3108232	abstraction:IsAChildOf	R-HSA-3232142		
R-HSA-3108232	abstraction:IsAChildOf	R-HSA-4090294		
R-HSA-3108232	abstraction:IsAChildOf	R-HSA-9793242		
R-HSA-3108232	abstraction:IsAChildOf	R-HSA-4655427		
R-HSA-3108232	abstraction:IsAChildOf	R-HSA-3899300		
R-HSA-3108232	abstraction:IsAChildOf	R-HSA-4615885		
R-HSA-3108232	abstraction:IsAChildOf	R-HSA-4570464		
R-HSA-3108232	abstraction:IsAChildOf	R-HSA-4755510		
R-HSA-190236	abstraction:IsAChildOf	R-HSA-5654741		
R-HSA-190236	abstraction:IsAChildOf	R-HSA-5654736		
R-HSA-190236	abstraction:IsAChildOf	R-HSA-5654738		
R-HSA-190236	abstraction:IsAChildOf	R-HSA-5654743		
R-HSA-2173793	abstraction:IsAChildOf	R-HSA-2173795		
R-HSA-2173793	abstraction:IsAChildOf	R-HSA-2173796		
R-HSA-1500620	abstraction:IsAChildOf	R-HSA-912446		
R-HSA-1500620	abstraction:IsAChildOf	R-HSA-1221632		
R-HSA-141424	abstraction:IsAChildOf	R-HSA-141444		
R-HSA-5684996	abstraction:IsAChildOf	R-HSA-5673001		
R-HSA-5684996	abstraction:IsAChildOf	R-HSA-112409		
R-HSA-5637812	abstraction:IsAChildOf	R-HSA-5637810		
R-HSA-991365	abstraction:IsAChildOf	R-HSA-170670		
R-HSA-991365	abstraction:IsAChildOf	R-HSA-997272		
R-HSA-381042	abstraction:IsAChildOf	R-HSA-380994		
R-HSA-9843743	abstraction:IsAChildOf	R-HSA-9844594		
R-HSA-425407	abstraction:IsAChildOf	R-HSA-425410		
R-HSA-425407	abstraction:IsAChildOf	R-HSA-549127		
R-HSA-425407	abstraction:IsAChildOf	R-HSA-189200		
R-HSA-425407	abstraction:IsAChildOf	R-HSA-429593		
R-HSA-425407	abstraction:IsAChildOf	R-HSA-9958863		
R-HSA-425407	abstraction:IsAChildOf	R-HSA-9959399		
R-HSA-425407	abstraction:IsAChildOf	R-HSA-425397		
R-HSA-425407	abstraction:IsAChildOf	R-HSA-9955298		
R-HSA-425407	abstraction:IsAChildOf	R-HSA-9958790		
R-HSA-425407	abstraction:IsAChildOf	R-HSA-442660		
R-HSA-5675221	abstraction:IsAChildOf	R-HSA-5674499		
R-HSA-1614558	abstraction:IsAChildOf	R-HSA-1614517		
R-HSA-166662	abstraction:IsAChildOf	R-HSA-2855086		
R-HSA-9748784	abstraction:IsAChildOf	R-HSA-9748787		
R-HSA-9748784	abstraction:IsAChildOf	R-HSA-9755088		
R-HSA-9748784	abstraction:IsAChildOf	R-HSA-9753281		
R-HSA-9748784	abstraction:IsAChildOf	R-HSA-2161522		
R-HSA-9748784	abstraction:IsAChildOf	R-HSA-9757110		
R-HSA-9748784	abstraction:IsAChildOf	R-HSA-9749641		
R-HSA-9748784	abstraction:IsAChildOf	R-HSA-9793528		
R-HSA-9748784	abstraction:IsAChildOf	R-HSA-9754706		
R-HSA-1236394	abstraction:IsAChildOf	R-HSA-1251985		
R-HSA-1236394	abstraction:IsAChildOf	R-HSA-1253288		
R-HSA-1236394	abstraction:IsAChildOf	R-HSA-1250347		
R-HSA-1236394	abstraction:IsAChildOf	R-HSA-1250342		
R-HSA-204998	abstraction:IsAChildOf	R-HSA-193648		
R-HSA-204998	abstraction:IsAChildOf	R-HSA-205025		
R-HSA-204998	abstraction:IsAChildOf	R-HSA-205043		
R-HSA-5654736	abstraction:IsAChildOf	R-HSA-5654726		
R-HSA-5654736	abstraction:IsAChildOf	R-HSA-190242		
R-HSA-5654736	abstraction:IsAChildOf	R-HSA-5658623		
R-HSA-5654736	abstraction:IsAChildOf	R-HSA-5654687		
R-HSA-168181	abstraction:IsAChildOf	R-HSA-975155		
R-HSA-168181	abstraction:IsAChildOf	R-HSA-9860276		
R-HSA-180786	abstraction:IsAChildOf	R-HSA-171319		
R-HSA-180786	abstraction:IsAChildOf	R-HSA-174417		
R-HSA-977443	abstraction:IsAChildOf	R-HSA-977444		
R-HSA-72200	abstraction:IsAChildOf	R-HSA-75094		
R-HSA-70326	abstraction:IsAChildOf	R-HSA-70263		
R-HSA-70326	abstraction:IsAChildOf	R-HSA-70171		
R-HSA-194313	abstraction:IsAChildOf	R-HSA-195399		
R-HSA-9909615	abstraction:IsAChildOf	R-HSA-9929356		
R-HSA-9909615	abstraction:IsAChildOf	R-HSA-9931269		
R-HSA-9909615	abstraction:IsAChildOf	R-HSA-9929491		
R-HSA-9909615	abstraction:IsAChildOf	R-HSA-9931295		
R-HSA-1834949	abstraction:IsAChildOf	R-HSA-3134973		
R-HSA-1834949	abstraction:IsAChildOf	R-HSA-3134975		
R-HSA-1834949	abstraction:IsAChildOf	R-HSA-1834941		
R-HSA-1834949	abstraction:IsAChildOf	R-HSA-3134963		
R-HSA-1834949	abstraction:IsAChildOf	R-HSA-1606322		
R-HSA-8963676	abstraction:IsAChildOf	R-HSA-8981373		
R-HSA-8963676	abstraction:IsAChildOf	R-HSA-8963678		
R-HSA-75105	abstraction:IsAChildOf	R-HSA-75876		
R-HSA-418346	abstraction:IsAChildOf	R-HSA-392154		
R-HSA-418346	abstraction:IsAChildOf	R-HSA-418360		
R-HSA-418346	abstraction:IsAChildOf	R-HSA-432142		
R-HSA-418346	abstraction:IsAChildOf	R-HSA-392851		
R-HSA-5633008	abstraction:IsAChildOf	R-HSA-6803211		
R-HSA-5633008	abstraction:IsAChildOf	R-HSA-6803204		
R-HSA-5633008	abstraction:IsAChildOf	R-HSA-6803207		
R-HSA-5633008	abstraction:IsAChildOf	R-HSA-6803205		
R-HSA-192105	abstraction:IsAChildOf	R-HSA-193368		
R-HSA-192105	abstraction:IsAChildOf	R-HSA-193775		
R-HSA-192105	abstraction:IsAChildOf	R-HSA-193807		
R-HSA-69620	abstraction:IsAChildOf	R-HSA-69481		
R-HSA-69620	abstraction:IsAChildOf	R-HSA-69615		
R-HSA-69620	abstraction:IsAChildOf	R-HSA-69618		
R-HSA-390918	abstraction:IsAChildOf	R-HSA-390247		
R-HSA-390918	abstraction:IsAChildOf	R-HSA-389887		
R-HSA-390918	abstraction:IsAChildOf	R-HSA-389599		
R-HSA-4086400	abstraction:IsAChildOf	R-HSA-5099900		
R-HSA-4086400	abstraction:IsAChildOf	R-HSA-4608870		
R-HSA-4086400	abstraction:IsAChildOf	R-HSA-5140745		
R-HSA-5213460	abstraction:IsAChildOf	R-HSA-5675482		
R-HSA-5423599	abstraction:IsAChildOf	R-HSA-5632987		
R-HSA-5423599	abstraction:IsAChildOf	R-HSA-5632928		
R-HSA-5423599	abstraction:IsAChildOf	R-HSA-5632927		
R-HSA-5423599	abstraction:IsAChildOf	R-HSA-5632968		
R-HSA-5423599	abstraction:IsAChildOf	R-HSA-5545483		
R-HSA-2555396	abstraction:IsAChildOf	R-HSA-68882		
R-HSA-2555396	abstraction:IsAChildOf	R-HSA-68881		
R-HSA-176409	abstraction:IsAChildOf	R-HSA-179419		
R-HSA-176409	abstraction:IsAChildOf	R-HSA-174048		
R-HSA-176409	abstraction:IsAChildOf	R-HSA-174154		
R-HSA-5663084	abstraction:IsAChildOf	R-HSA-5657562		
R-HSA-5663084	abstraction:IsAChildOf	R-HSA-5662853		
R-HSA-5663084	abstraction:IsAChildOf	R-HSA-3229121		
R-HSA-5663084	abstraction:IsAChildOf	R-HSA-5659898		
R-HSA-5663084	abstraction:IsAChildOf	R-HSA-6791465		
R-HSA-5663084	abstraction:IsAChildOf	R-HSA-5657560		
R-HSA-5663084	abstraction:IsAChildOf	R-HSA-2206281		
R-HSA-1839126	abstraction:IsAChildOf	R-HSA-2033519		
R-HSA-1839126	abstraction:IsAChildOf	R-HSA-8851708		
R-HSA-1839126	abstraction:IsAChildOf	R-HSA-2023837		
R-HSA-1839126	abstraction:IsAChildOf	R-HSA-8853333		
R-HSA-194068	abstraction:IsAChildOf	R-HSA-192105		
R-HSA-194068	abstraction:IsAChildOf	R-HSA-159418		
R-HSA-446652	abstraction:IsAChildOf	R-HSA-9012546		
R-HSA-446652	abstraction:IsAChildOf	R-HSA-9008059		
R-HSA-446652	abstraction:IsAChildOf	R-HSA-9014843		
R-HSA-446652	abstraction:IsAChildOf	R-HSA-9014826		
R-HSA-446652	abstraction:IsAChildOf	R-HSA-448706		
R-HSA-446652	abstraction:IsAChildOf	R-HSA-9007892		
R-HSA-446652	abstraction:IsAChildOf	R-HSA-9020702		
R-HSA-1852241	abstraction:IsAChildOf	R-HSA-1592230		
R-HSA-1852241	abstraction:IsAChildOf	R-HSA-5617833		
R-HSA-6802949	abstraction:IsAChildOf	R-HSA-9649913		
R-HSA-6802949	abstraction:IsAChildOf	R-HSA-9649948		
R-HSA-8875878	abstraction:IsAChildOf	R-HSA-8874081		
R-HSA-8875878	abstraction:IsAChildOf	R-HSA-8875513		
R-HSA-8875878	abstraction:IsAChildOf	R-HSA-8875555		
R-HSA-927802	abstraction:IsAChildOf	R-HSA-975956		
R-HSA-927802	abstraction:IsAChildOf	R-HSA-975957		
R-HSA-9671793	abstraction:IsAChildOf	R-HSA-9823587		
R-HSA-9671793	abstraction:IsAChildOf	R-HSA-9651496		
R-HSA-9006115	abstraction:IsAChildOf	R-HSA-9026357		
R-HSA-9006115	abstraction:IsAChildOf	R-HSA-9026527		
R-HSA-9006115	abstraction:IsAChildOf	R-HSA-9032500		
R-HSA-9006115	abstraction:IsAChildOf	R-HSA-9028731		
R-HSA-9006115	abstraction:IsAChildOf	R-HSA-9026519		
R-HSA-9006115	abstraction:IsAChildOf	R-HSA-9028335		
R-HSA-9006115	abstraction:IsAChildOf	R-HSA-9024909		
R-HSA-9006115	abstraction:IsAChildOf	R-HSA-9025046		
R-HSA-9006115	abstraction:IsAChildOf	R-HSA-9032845		
R-HSA-190239	abstraction:IsAChildOf	R-HSA-190372		
R-HSA-190239	abstraction:IsAChildOf	R-HSA-190371		
R-HSA-9692914	abstraction:IsAChildOf	R-HSA-9735869		
R-HSA-9692914	abstraction:IsAChildOf	R-HSA-9692916		
R-HSA-9692914	abstraction:IsAChildOf	R-HSA-9692912		
R-HSA-9692914	abstraction:IsAChildOf	R-HSA-9692913		
R-HSA-9692914	abstraction:IsAChildOf	R-HSA-9735871		
R-HSA-8941326	abstraction:IsAChildOf	R-HSA-8940973		
R-HSA-8941326	abstraction:IsAChildOf	R-HSA-8941284		
R-HSA-69615	abstraction:IsAChildOf	R-HSA-69580		
R-HSA-69615	abstraction:IsAChildOf	R-HSA-69613		
R-HSA-211000	abstraction:IsAChildOf	R-HSA-426486		
R-HSA-211000	abstraction:IsAChildOf	R-HSA-5601884		
R-HSA-211000	abstraction:IsAChildOf	R-HSA-5578749		
R-HSA-211000	abstraction:IsAChildOf	R-HSA-203927		
R-HSA-211000	abstraction:IsAChildOf	R-HSA-426496		
R-HSA-211000	abstraction:IsAChildOf	R-HSA-9708296		
R-HSA-375165	abstraction:IsAChildOf	R-HSA-419037		
R-HSA-9640148	abstraction:IsAChildOf	R-HSA-9638737		
R-HSA-9640148	abstraction:IsAChildOf	R-HSA-9638482		
R-HSA-9640148	abstraction:IsAChildOf	R-HSA-9956593		
R-HSA-9640148	abstraction:IsAChildOf	R-HSA-9760173		
R-HSA-9640148	abstraction:IsAChildOf	R-HSA-9931953		
R-HSA-9758941	abstraction:IsAChildOf	R-HSA-9758920		
R-HSA-9758941	abstraction:IsAChildOf	R-HSA-9754189		
R-HSA-9758941	abstraction:IsAChildOf	R-HSA-9834899		
R-HSA-9758941	abstraction:IsAChildOf	R-HSA-9823739		
R-HSA-9758941	abstraction:IsAChildOf	R-HSA-9796292		
R-HSA-9758941	abstraction:IsAChildOf	R-HSA-9758919		
R-HSA-9758941	abstraction:IsAChildOf	R-HSA-9832991		
R-HSA-9758941	abstraction:IsAChildOf	R-HSA-9761174		
R-HSA-9758941	abstraction:IsAChildOf	R-HSA-9793380		
R-HSA-9758941	abstraction:IsAChildOf	R-HSA-9823730		
R-HSA-76005	abstraction:IsAChildOf	R-HSA-114516		
R-HSA-76005	abstraction:IsAChildOf	R-HSA-114608		
R-HSA-9018679	abstraction:IsAChildOf	R-HSA-9023661		
R-HSA-9018679	abstraction:IsAChildOf	R-HSA-9018896		
R-HSA-2262752	abstraction:IsAChildOf	R-HSA-1234174		
R-HSA-2262752	abstraction:IsAChildOf	R-HSA-9707616		
R-HSA-2262752	abstraction:IsAChildOf	R-HSA-9841251		
R-HSA-2262752	abstraction:IsAChildOf	R-HSA-9711097		
R-HSA-2262752	abstraction:IsAChildOf	R-HSA-9648895		
R-HSA-2262752	abstraction:IsAChildOf	R-HSA-3371497		
R-HSA-2262752	abstraction:IsAChildOf	R-HSA-381119		
R-HSA-2262752	abstraction:IsAChildOf	R-HSA-9840373		
R-HSA-2262752	abstraction:IsAChildOf	R-HSA-9711123		
R-HSA-2262752	abstraction:IsAChildOf	R-HSA-2559583		
R-HSA-2262752	abstraction:IsAChildOf	R-HSA-3371556		
R-HSA-9768759	abstraction:IsAChildOf	R-HSA-9768777		
R-HSA-9768759	abstraction:IsAChildOf	R-HSA-9768778		
R-HSA-8878159	abstraction:IsAChildOf	R-HSA-8949275		
R-HSA-8878159	abstraction:IsAChildOf	R-HSA-8951936		
R-HSA-8878159	abstraction:IsAChildOf	R-HSA-8952158		
R-HSA-8878159	abstraction:IsAChildOf	R-HSA-8951430		
R-HSA-8878159	abstraction:IsAChildOf	R-HSA-8941858		
R-HSA-8878159	abstraction:IsAChildOf	R-HSA-8941855		
R-HSA-8878159	abstraction:IsAChildOf	R-HSA-8951671		
R-HSA-8878159	abstraction:IsAChildOf	R-HSA-8941856		
R-HSA-8878159	abstraction:IsAChildOf	R-HSA-8951911		
R-HSA-392499	abstraction:IsAChildOf	R-HSA-2980736		
R-HSA-392499	abstraction:IsAChildOf	R-HSA-597592		
R-HSA-392499	abstraction:IsAChildOf	R-HSA-9837999		
R-HSA-392499	abstraction:IsAChildOf	R-HSA-5676934		
R-HSA-392499	abstraction:IsAChildOf	R-HSA-977225		
R-HSA-392499	abstraction:IsAChildOf	R-HSA-5683826		
R-HSA-392499	abstraction:IsAChildOf	R-HSA-391251		
R-HSA-392499	abstraction:IsAChildOf	R-HSA-72766		
R-HSA-392499	abstraction:IsAChildOf	R-HSA-381426		
R-HSA-453279	abstraction:IsAChildOf	R-HSA-69206		
R-HSA-453279	abstraction:IsAChildOf	R-HSA-69236		
R-HSA-453279	abstraction:IsAChildOf	R-HSA-1538133		
R-HSA-157579	abstraction:IsAChildOf	R-HSA-9670095		
R-HSA-157579	abstraction:IsAChildOf	R-HSA-171306		
R-HSA-157579	abstraction:IsAChildOf	R-HSA-180786		
R-HSA-1474228	abstraction:IsAChildOf	R-HSA-1442490		
R-HSA-1474228	abstraction:IsAChildOf	R-HSA-1592389		
R-HSA-169893	abstraction:IsAChildOf	R-HSA-170984		
R-HSA-169893	abstraction:IsAChildOf	R-HSA-170968		
R-HSA-73893	abstraction:IsAChildOf	R-HSA-110314		
R-HSA-73893	abstraction:IsAChildOf	R-HSA-110313		
R-HSA-4791275	abstraction:IsAChildOf	R-HSA-5340573		
R-HSA-4791275	abstraction:IsAChildOf	R-HSA-5339717		
R-HSA-4791275	abstraction:IsAChildOf	R-HSA-5339700		
R-HSA-4791275	abstraction:IsAChildOf	R-HSA-4839743		
R-HSA-4791275	abstraction:IsAChildOf	R-HSA-4839744		
R-HSA-4791275	abstraction:IsAChildOf	R-HSA-5339716		
R-HSA-4791275	abstraction:IsAChildOf	R-HSA-5545619		
R-HSA-4791275	abstraction:IsAChildOf	R-HSA-4839748		
R-HSA-4791275	abstraction:IsAChildOf	R-HSA-5340588		
R-HSA-4791275	abstraction:IsAChildOf	R-HSA-4839735		
R-HSA-68867	abstraction:IsAChildOf	R-HSA-68689		
R-HSA-68867	abstraction:IsAChildOf	R-HSA-68616		
R-HSA-913709	abstraction:IsAChildOf	R-HSA-977068		
R-HSA-5358351	abstraction:IsAChildOf	R-HSA-5358346		
R-HSA-5358351	abstraction:IsAChildOf	R-HSA-5632684		
R-HSA-5358351	abstraction:IsAChildOf	R-HSA-5610787		
R-HSA-5621481	abstraction:IsAChildOf	R-HSA-5621575		
R-HSA-5621481	abstraction:IsAChildOf	R-HSA-5621480		
R-HSA-5621481	abstraction:IsAChildOf	R-HSA-5607764		
R-HSA-9701190	abstraction:IsAChildOf	R-HSA-9763198		
R-HSA-9701190	abstraction:IsAChildOf	R-HSA-9709603		
R-HSA-9701190	abstraction:IsAChildOf	R-HSA-9709275		
R-HSA-9701190	abstraction:IsAChildOf	R-HSA-9709570		
R-HSA-9759785	abstraction:IsAChildOf	R-HSA-3359478		
R-HSA-5685942	abstraction:IsAChildOf	R-HSA-5693579		
R-HSA-5685942	abstraction:IsAChildOf	R-HSA-5693537		
R-HSA-9679506	abstraction:IsAChildOf	R-HSA-9678108		
R-HSA-9679506	abstraction:IsAChildOf	R-HSA-9694516		
R-HSA-9679506	abstraction:IsAChildOf	R-HSA-9679191		
R-HSA-168928	abstraction:IsAChildOf	R-HSA-936440		
R-HSA-168928	abstraction:IsAChildOf	R-HSA-933542		
R-HSA-168928	abstraction:IsAChildOf	R-HSA-933543		
R-HSA-168928	abstraction:IsAChildOf	R-HSA-918233		
R-HSA-168928	abstraction:IsAChildOf	R-HSA-933541		
R-HSA-69242	abstraction:IsAChildOf	R-HSA-69239		
R-HSA-69242	abstraction:IsAChildOf	R-HSA-69656		
R-HSA-69242	abstraction:IsAChildOf	R-HSA-75815		
R-HSA-69242	abstraction:IsAChildOf	R-HSA-2468052		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1482839		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1483196		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1483076		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1482798		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1483226		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1483148		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1483213		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1483191		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1482925		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1482883		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1482801		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1483152		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1483101		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1483166		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1483171		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1482788		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1483115		
R-HSA-1483206	abstraction:IsAChildOf	R-HSA-1482922		
R-HSA-9824439	abstraction:IsAChildOf	R-HSA-9635486		
R-HSA-9824439	abstraction:IsAChildOf	R-HSA-9640148		
R-HSA-9824439	abstraction:IsAChildOf	R-HSA-5339562		
R-HSA-9824439	abstraction:IsAChildOf	R-HSA-8876384		
R-HSA-9759774	abstraction:IsAChildOf	R-HSA-9759785		
R-HSA-174143	abstraction:IsAChildOf	R-HSA-176407		
R-HSA-174143	abstraction:IsAChildOf	R-HSA-176814		
R-HSA-174143	abstraction:IsAChildOf	R-HSA-176408		
R-HSA-174143	abstraction:IsAChildOf	R-HSA-174178		
R-HSA-174143	abstraction:IsAChildOf	R-HSA-174084		
