source,interaction,target,weight
R-HSA-140875,abstraction:NextStepPathway,R-HSA-75205,5.05046986834765e-06
R-HSA-140875,abstraction:NextStepPathway,R-HSA-202733,0.002492748969699293
R-HSA-140875,abstraction:NextStepPathway,R-HSA-216083,0.0011712483220596122
R-HSA-140875,abstraction:NextStepPathway,R-HSA-9672391,0.0016387959845601536
R-HSA-140875,abstraction:NextStepPathway,R-HSA-140837,0.004732545844477004
R-HSA-936964,abstraction:NextStepPathway,R-HSA-9824878,0.012325667895137117
R-HSA-936964,abstraction:NextStepPathway,R-HSA-9013973,0.008213034162578707
R-HSA-381070,abstraction:NextStepPathway,R-HSA-381038,0.08163000097349023
R-HSA-9692916,abstraction:NextStepPathway,R-HSA-975155,0.0017289454389990979
R-HSA-9692916,abstraction:NextStepPathway,R-HSA-1834941,0.0011289009128099467
R-HSA-68877,abstraction:NextStepPathway,R-HSA-9648025,0.05682767236269555
R-HSA-68877,abstraction:NextStepPathway,R-HSA-2500257,0.06434098983483086
R-HSA-174414,abstraction:NextStepPathway,R-HSA-174437,0.021771760387925967
R-HSA-174414,abstraction:NextStepPathway,R-HSA-174417,0.0296338091802544
R-HSA-9683686,abstraction:NextStepPathway,R-HSA-9679509,0.0006455181406581516
R-HSA-166058,abstraction:NextStepPathway,R-HSA-937039,0.007644350386209799
R-HSA-166058,abstraction:NextStepPathway,R-HSA-975871,0.04373204694142522
R-HSA-166058,abstraction:NextStepPathway,R-HSA-975138,0.04373204694142522
R-HSA-166058,abstraction:NextStepPathway,R-HSA-975144,0.007644350386209799
R-HSA-166058,abstraction:NextStepPathway,R-HSA-937042,0.0050652667733618005
R-HSA-168928,abstraction:NextStepPathway,R-HSA-9833109,0.003973613134229732
R-HSA-168928,abstraction:NextStepPathway,R-HSA-918233,0.012177423667980697
R-HSA-168928,abstraction:NextStepPathway,R-HSA-933543,0.006865026911029156
R-HSA-168928,abstraction:NextStepPathway,R-HSA-936440,0.01765694656615926
R-HSA-168928,abstraction:NextStepPathway,R-HSA-9705671,0.011133897212278481
R-HSA-1181150,abstraction:NextStepPathway,R-HSA-1433617,0.001110519919400144
R-HSA-1181150,abstraction:NextStepPathway,R-HSA-9617828,0.0004464525995692315
R-HSA-1181150,abstraction:NextStepPathway,R-HSA-2173789,0.0017917546461770392
R-HSA-1181150,abstraction:NextStepPathway,R-HSA-1502540,0.006808333071205253
R-HSA-1181150,abstraction:NextStepPathway,R-HSA-9823730,4.025055835112576e-06
R-HSA-1181150,abstraction:NextStepPathway,R-HSA-2173796,0.001901835317423162
R-HSA-1181150,abstraction:NextStepPathway,R-HSA-9796292,0.0005536215548148126
R-HSA-1181150,abstraction:NextStepPathway,R-HSA-8941855,0.0006224147151928615
R-HSA-1181150,abstraction:NextStepPathway,R-HSA-2173795,0.001992332026049872
R-HSA-1181150,abstraction:NextStepPathway,R-HSA-9754189,0.0004691905331912153
R-HSA-418592,abstraction:NextStepPathway,R-HSA-418217,4.934277039597075e-07
R-HSA-418592,abstraction:NextStepPathway,R-HSA-8964315,3.2893328403786467e-07
R-HSA-418592,abstraction:NextStepPathway,R-HSA-416476,0.0036047627728326556
R-HSA-418592,abstraction:NextStepPathway,R-HSA-4086398,0.002762787868472565
R-HSA-418592,abstraction:NextStepPathway,R-HSA-111995,0.002404328724674414
R-HSA-418592,abstraction:NextStepPathway,R-HSA-392451,0.0015983745928531547
R-HSA-418592,abstraction:NextStepPathway,R-HSA-8964616,0.0007639196654205287
R-HSA-418592,abstraction:NextStepPathway,R-HSA-432142,0.003290369915320067
R-HSA-75109,abstraction:NextStepPathway,R-HSA-1483166,0.003338487351902558
R-HSA-388479,abstraction:NextStepPathway,R-HSA-9660821,1.4260199154013732e-06
R-HSA-388479,abstraction:NextStepPathway,R-HSA-432040,0.001413403362056817
R-HSA-388479,abstraction:NextStepPathway,R-HSA-416476,3.6239819891251366e-06
R-HSA-388479,abstraction:NextStepPathway,R-HSA-418555,2.414489042641045e-06
R-HSA-6804754,abstraction:NextStepPathway,R-HSA-8943724,0.0005685523900712124
R-HSA-6804754,abstraction:NextStepPathway,R-HSA-69541,0.0005082653058892552
R-HSA-6804754,abstraction:NextStepPathway,R-HSA-5693565,0.0005044552533285603
